datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
2019-06-25 18:59:59,12457,12457,0,6326,4795,230,38,0,nan,927,160,nan,nan,Evening_Peak
2019-06-25 18:30:00,12375,12375,0,6357,4819,230,38,0,nan,778,162,nan,nan,
2019-06-25 18:00:00,11584,11584,0,6106,4267,230,38,0,nan,778,176,nan,nan,
2019-06-25 12:00:00,10685.2,10685,0,6704,2611,230,38,22.2,nan,926,166,nan,nan,
2019-06-25 17:00:00,10128.3,10128,0,5877,3057,230,38,1.3,nan,777,158,nan,nan,
2019-06-25 15:59:59,10649.4,10649,0,6372,3035,230,38,7.4,nan,777,172,nan,nan,
2019-06-25 15:00:00,11182.7,11183,0,6742,3070,230,38,12.7,nan,926,176,nan,nan,
2019-06-25 14:00:00,11165.8,11166,0,6941,2842,230,38,20.8,nan,926,180,nan,nan,
2019-06-25 12:59:59,10804,10804,0,6779,2654,230,38,16,nan,926,174,nan,nan,
2019-06-25 12:00:00,10685.2,10685,0,6704,2611,230,38,22.2,nan,926,166,nan,nan,
2019-06-25 11:00:00,10529.3,10529,0,6619,2555,230,38,18.3,nan,925,156,nan,nan,Day_Peak
2019-06-25 09:59:59,10260.4,10260,0,6739,2159,230,38,22.4,nan,925,160,nan,nan,
2019-06-25 09:00:00,10061.7,10062,0,6755,1956,230,38,15.7,nan,925,154,nan,nan,
2019-06-25 08:00:00,9823.4,9823,0,6516,1958,230,38,17.4,nan,925,152,nan,nan,
2019-06-25 06:59:59,9622.1,9622,0,6406,1852,230,68,13.1,nan,925,140,nan,nan,
2019-06-25 06:00:00,9611.1,9611,0,6372,1899,230,68,1.1,nan,925,128,nan,nan,
2019-06-25 05:00:00,10118.6,10119,0,6556,2214,230,68,1.6,nan,925,136,nan,nan,
2019-06-25 03:59:59,11356,11356,0,6817,3121,291,70,0,nan,925,144,nan,nan,
2019-06-25 03:00:00,11554,11554,0,6831,3295,291,70,0,nan,925,154,nan,nan,
2019-06-25 02:00:00,11788,11788,0,6857,3502,292,70,0,nan,925,154,nan,nan,
2019-06-25 00:59:59,11893,11893,0,6871,3591,292,70,0,nan,925,156,nan,nan,
2019-06-25 00:00:00,12124,12124,0,6837,3849,291,70,0,nan,925,164,nan,nan,
2019-06-26 23:00:00,11513,11513,0,3594,6561,2290,40,0,nan,928,174,nan,nan,
2019-06-26 21:59:59,11500,11500,0,6534,3605,229,40,0,nan,928,176,nan,nan,
2019-06-26 21:00:00,11484,11484,0,6420,3703,230,39,0,nan,176,176,nan,nan,
2019-06-26 20:00:00,11794,11794,0,6140,4291,230,40,0,nan,928,176,nan,nan,
2019-06-26 18:59:59,11796,11796,0,6238,4200,230,40,0,nan,928,172,nan,nan,Evening_Peak
2019-06-26 18:30:00,11528,11528,0,6264,3902,230,40,0,nan,928,174,nan,nan,
2019-06-26 18:00:00,10469,10469,0,5923,3188,230,40,0,nan,928,172,nan,nan,
2019-06-26 17:00:00,9217.3,9217,0,5205,2667,230,36,1.3,nan,928,160,nan,nan,
2019-06-26 15:59:59,10158.9,10159,0,6040,2763,230,35,4.9,nan,928,168,nan,nan,
2019-06-26 15:00:00,10764,10764,0,6248,3151,230,35,10,nan,928,172,nan,nan,
2019-06-26 14:00:00,10617.4,10617,0,6110,3165,230,40,11.4,nan,928,178,nan,nan,
2019-06-26 12:59:59,10392.2,10392,0,6027,2995,230,40,18.2,nan,928,166,nan,nan,
2019-06-26 12:00:00,10165.5,10166,0,6092,2701,230,40,24.5,nan,928,162,nan,nan,
2019-06-26 11:00:00,9930.2,9930,0,6122,2448,230,40,13.2,nan,927,162,nan,nan,Day_Peak
2019-06-26 09:59:59,9520.4,9520,0,6071,2102,229,40,9.4,nan,926,154,nan,nan,
2019-06-26 09:00:00,9571.8,9572,0,6094,2134,229,40,6.8,nan,926,154,nan,nan,
2019-06-26 08:00:00,9358.2,9358,0,6321,1700,230,41,7.2,nan,926,144,nan,nan,
2019-06-26 06:59:59,8977.3,8977,0,6281,1367,230,41,9.3,nan,926,134,nan,nan,
2019-06-26 06:00:00,9209.6,9210,0,6414,1474,230,41,5.6,nan,926,130,nan,nan,
2019-06-26 05:00:00,9538.6,9539,0,6361,1851,230,41,0.6,nan,926,140,nan,nan,
2019-06-26 03:59:59,10756,10756,0,6377,3051,230,41,0,nan,926,142,nan,nan,
2019-06-26 03:00:00,11189,11189,0,6354,3499,230,40,0,nan,926,152,nan,nan,
2019-06-26 02:00:00,11306,11306,0,6434,3527,230,40,0,nan,926,160,nan,nan,
2019-06-26 00:59:59,11480,11480,0,6359,3773,230,40,0,nan,926,162,nan,nan,
2019-06-26 00:00:00,11819,11819,0,6384,4082,230,40,0,nan,926,166,nan,nan,
2019-06-27 23:00:00,11495,11495,0,6545,3550,250,40,184,nan,937,184,nan,nan,
2019-06-27 21:59:59,11629,11629,0,6472,3754,250,40,0,nan,937,186,nan,nan,
2019-06-27 21:00:00,11751,11751,0,6517,3830,250,40,0,nan,937,188,nan,nan,
2019-06-27 20:00:00,11897,11897,0,6661,3845,250,40,0,nan,937,174,nan,nan,Evening_Peak
2019-06-27 18:59:59,11687,11687,0,6480,3826,250,40,0,nan,938,164,nan,nan,
2019-06-27 18:30:00,11633,11633,0,6482,3770,250,40,0,nan,938,164,nan,nan,
2019-06-27 18:00:00,10749,10749,0,5928,3420,250,40,0,nan,938,184,nan,nan,
2019-06-27 17:00:00,9728.9,9729,0,5868,2492,250,40,0.9,nan,938,152,nan,nan,
2019-06-27 15:59:59,10273.9,10274,0,6499,2391,250,40,2.9,nan,938,166,nan,nan,
2019-06-27 15:00:00,10355.2,10355,0,6584,2378,260,39,7.2,nan,937,162,nan,nan,
2019-06-27 14:00:00,10190.1,10190,0,6518,2269,260,39,17.1,nan,937,166,nan,nan,
2019-06-27 12:59:59,9851.1,9851,0,6372,2098,260,39,10.1,nan,937,154,nan,nan,
2019-06-27 12:00:00,9691.7,9692,0,6569,1722,274,39,8.7,nan,935,162,nan,nan,
2019-06-27 11:00:00,9374,9374,0,6628,1342,277,38,17,nan,930,154,nan,nan,Day_Peak
2019-06-27 09:59:59,8895.2,8895,0,6264,1250,280,38,9.2,nan,930,136,nan,nan,
2019-06-27 09:00:00,8474.9,8475,0,6134,1010,350,39,11.9,nan,930,112,nan,nan,
2019-06-27 08:00:00,8296.5,8297,0,6351,622,230,38,13.5,nan,930,124,nan,nan,
2019-06-27 06:59:59,7728.7,7729,0,5814,623,230,39,12.7,nan,930,92,nan,nan,
2019-06-27 06:00:00,7413.9,7414,0,5479,646,230,40,4.9,nan,929,96,nan,nan,
2019-06-27 05:00:00,8243.3,8243,0,5871,1091,230,40,0.3,nan,929,94,nan,nan,
2019-06-27 03:59:59,9448,9448,0,6303,1858,230,40,0,nan,929,100,nan,nan,
2019-06-27 03:00:00,9993,9993,0,6533,2271,230,42,0,nan,930,0,nan,nan,
2019-06-27 02:00:00,10530,10530,0,6617,2565,230,42,0,nan,930,158,nan,nan,
2019-06-27 00:59:59,10910,10910,0,6575,2987,230,41,0,nan,930,160,nan,nan,
2019-06-27 00:00:00,11228,11228,0,6567,3314,230,40,0,nan,928,162,nan,nan,
2019-06-28 23:00:00,10624,10624,0,6199,3036,250,38,0,nan,937,174,nan,nan,
2019-06-28 21:59:59,10824,10824,0,6247,3186,250,38,0,nan,937,176,nan,nan,
2019-06-28 21:00:00,10804,10804,0,6185,3227,250,40,0,nan,937,176,nan,nan,
2019-06-28 20:00:00,10668,10668,0,6151,3132,250,40,0,nan,938,168,nan,nan,Evening_Peak
2019-06-28 18:59:59,10483,10483,0,5914,3912,250,40,0,nan,938,160,nan,nan,
2019-06-28 18:30:00,10428,10428,0,6114,2937,250,40,0,nan,938,160,nan,nan,
2019-06-28 18:00:00,9215,9215,0,6137,1695,250,40,0,nan,938,166,nan,nan,
2019-06-28 17:00:00,7687.9,7688,0,5373,972,250,39,0.9,nan,938,126,nan,nan,
2019-06-28 15:59:59,7937,7937,0,5682,920,249,38,6,nan,938,116,nan,nan,
2019-06-28 15:00:00,8088.6,8089,0,5801,942,249,37,12.6,nan,938,120,nan,nan,
2019-06-28 14:00:00,8036.8,8037,0,5868,821,249,37,17.8,nan,938,116,nan,nan,
2019-06-28 12:59:59,7866.7,7867,0,5689,802,250,37,20.7,nan,938,142,nan,nan,
2019-06-28 12:00:00,8374.4,8374,0,6169,826,250,37,23.4,nan,938,142,nan,nan,
2019-06-28 11:00:00,8068.2,8068,0,6069,623,250,37,20.2,nan,938,142,nan,nan,Day_Peak
2019-06-28 09:59:59,7887,7887,0,5871,638,249,37,27,nan,938,138,nan,nan,
2019-06-28 09:00:00,7882.9,7883,0,6167,589,250,39,20.9,nan,938,136,nan,nan,
2019-06-28 08:00:00,7890.5,7891,0,6228,543,249,40,19.5,nan,938,130,nan,nan,
2019-06-28 06:59:59,7915.8,7916,0,6283,524,250,40,10.8,nan,938,128,nan,nan,
2019-06-28 06:00:00,8183,8183,0,6370,704,250,40,7.5,nan,689,132,nan,nan,
2019-06-28 05:00:00,8755,8755,0,6621,1002,250,40,1.2,nan,689,152,nan,nan,
2019-06-28 03:59:59,9881,9881,0,6703,1800,250,40,0,nan,937,162,nan,nan,
2019-06-28 03:00:00,9948,9948,0,6707,1853,250,42,0,nan,937,170,nan,nan,
2019-06-28 02:00:00,10424,10424,0,6572,2458,250,42,0,nan,937,176,nan,nan,
2019-06-28 00:59:59,10659,10659,0,6564,2599,250,41,0,nan,937,178,nan,nan,
2019-06-28 00:00:00,10964,10964,0,6622,2954,250,40,0,nan,934,180,nan,nan,
2019-06-29 23:00:00,12023,12023,0,6742,3982,199,35,0,nan,929,146,nan,nan,
2019-06-29 21:59:59,12077,12077,0,6773,4006,199,35,0,nan,929,146,nan,nan,
2019-06-29 21:00:00,12062,12062,0,6699,4074,199,35,0,nan,929,136,nan,nan,
2019-06-29 20:00:00,12234,12234,0,6695,4250,202,35,0,nan,938,134,nan,nan,Evening_Peak
2019-06-29 18:59:59,12006,12006,0,6427,4246,239,35,0,nan,938,140,nan,nan,
2019-06-29 18:30:00,12067,12067,0,6417,4272,250,35,0,nan,938,174,nan,nan,
2019-06-29 18:00:00,10775,10775,0,6213,3166,250,35,0,nan,938,192,nan,nan,
2019-06-29 17:00:00,9509.8,9510,0,5957,2199,250,35,0.8,nan,938,150,nan,nan,
2019-06-29 15:59:59,9831.1,9831,0,6351,2127,250,35,4.1,nan,938,146,nan,nan,
2019-06-29 15:00:00,10087.9,10088,0,6413,2322,250,36,5.9,nan,938,142,nan,nan,
2019-06-29 14:00:00,10025.1,10025,0,6635,2037,250,35,21.1,nan,938,128,nan,nan,
2019-06-29 12:59:59,9741.3,9741,0,6568,1808,250,34,14.3,nan,938,140,nan,nan,
2019-06-29 12:00:00,9630.8,9631,0,6689,1596,250,34,16.8,nan,938,118,nan,nan,
2019-06-29 11:00:00,9256.6,9257,0,6484,1425,250,37,27.6,nan,938,106,nan,nan,Day_Peak
2019-06-29 09:59:59,9050.9,9051,0,6403,1302,250,38,26.2,nan,938,104,nan,nan,
2019-06-29 09:00:00,8787.5,8788,0,6333,1110,250,40,22.5,nan,938,104,nan,nan,
2019-06-29 08:00:00,8438.5,8439,0,6205,903,250,42,17.5,nan,938,94,nan,nan,
2019-06-29 06:59:59,7903.1,7903,0,5741,846,250,41,4.1,nan,938,94,nan,nan,
2019-06-29 06:00:00,7906.6,7907,0,5676,885,250,40,6.6,nan,938,122,nan,nan,
2019-06-29 05:00:00,8122,8122,0,5872,893,250,40,2,nan,938,138,nan,nan,
2019-06-29 03:59:59,9082,9082,0,5924,1789,250,40,0,nan,938,152,nan,nan,
2019-06-29 03:00:00,9323,9323,0,5960,1994,250,40,0,nan,938,152,nan,nan,
2019-06-29 02:00:00,9525,9525,0,6068,2079,250,39,0,nan,938,162,nan,nan,
2019-06-29 00:59:59,9850,9850,0,5965,2505,250,38,0,nan,938,166,nan,nan,
2019-06-29 00:00:00,10382,10382,0,6025,2975,250,37,0,nan,938,168,nan,nan,
2019-06-30 23:00:00,11879,11879,0,6628,3965,194,36,0,nan,931,136,nan,nan,
2019-06-30 21:59:59,11974,11974,0,6674,4025,194,38,0,nan,931,124,nan,nan,
2019-06-30 21:00:00,12035,12035,0,6687,4073,195,38,0,nan,931,122,nan,nan,
2019-06-30 20:00:00,12032,12032,0,6631,4111,199,37,0,nan,931,134,nan,nan,Evening_Peak
2019-06-30 18:59:59,11888,11888,0,6393,4212,199,37,0,nan,931,128,nan,nan,
2019-06-30 18:30:00,12024,12024,0,6547,4193,199,37,0,nan,931,128,nan,nan,
2019-06-30 18:00:00,11059,11059,0,6314,3448,199,34,0,nan,931,142,nan,nan,
2019-06-30 17:00:00,9954.9,9955,0,5947,2727,199,36,0.9,nan,931,124,nan,nan,
2019-06-30 15:59:59,10229.4,10229,0,6041,2897,199,36,2.4,nan,931,134,nan,nan,
2019-06-30 15:00:00,10953.7,10954,0,6630,3029,199,35,6.7,nan,931,134,nan,nan,
2019-06-30 14:00:00,10645.5,10646,0,6646,2735,199,34,2.5,nan,931,110,nan,nan,
2019-06-30 12:59:59,10466.4,10466,0,6308,2835,199,34,20.4,nan,931,150,nan,nan,
2019-06-30 12:00:00,10498.8,10499,0,6284,2897,199,34,22.8,nan,930,142,nan,nan,
2019-06-30 11:00:00,10446,10446,0,6342,2814,199,35,11,nan,930,126,nan,nan,Day_Peak
2019-06-30 09:59:59,9949.2,9949,0,6157,2495,199,35,23.2,nan,930,120,nan,nan,
2019-06-30 09:00:00,9630.7,9631,0,5992,2359,199,36,22.7,nan,930,102,nan,nan,
2019-06-30 08:00:00,9220.6,9221,0,6214,1741,199,35,15.6,nan,930,96,nan,nan,
2019-06-30 06:59:59,8682,8682,0,6037,1380,200,35,9,nan,930,102,nan,nan,
2019-06-30 06:00:00,8642.6,8643,0,5916,1455,200,35,7.6,nan,930,110,nan,nan,
2019-06-30 05:00:00,9000.1,9000,0,6120,1609,199,35,0,nan,930,116,nan,nan,
2019-06-30 03:59:59,10411,10411,0,6428,2693,199,35,0,nan,930,138,nan,nan,
2019-06-30 03:00:00,10824,10824,0,6405,3119,199,34,0,nan,930,140,nan,nan,
2019-06-30 02:00:00,11172,11172,0,6363,3509,200,34,0,nan,930,140,nan,nan,
2019-06-30 00:59:59,11444,11444,0,6409,3730,200,35,0,nan,930,144,nan,nan,
2019-06-30 00:00:00,11631,11631,0,6434,3872,200,34,0,nan,930,146,nan,nan,
2019-07-01 23:00:00,11511,11511,0,7007,3235,199,30,0,nan,930,122,nan,nan,
2019-07-01 21:59:59,11620,11620,0,7014,3323,199,38,0,nan,930,126,nan,nan,
2019-07-01 21:00:00,11669,11669,0,6924,3470,199,37,0,nan,930,118,nan,nan,
2019-07-01 20:00:00,11556,11556,0,6406,3876,199,37,0,nan,930,118,nan,nan,
2019-07-01 18:59:59,11634,11634,0,6138,4223,199,37,0,nan,930,118,nan,nan,Evening_Peak
2019-07-01 18:30:00,11574,11574,0,6211,4087,199,37,0,nan,930,120,nan,nan,
2019-07-01 18:00:00,10030,10030,0,5613,3137,199,36,0,nan,930,126,nan,nan,
2019-07-01 17:00:00,8991.8,8992,0,5378,2346,199,36,0.8,nan,930,112,nan,nan,
2019-07-01 15:59:59,9433,9433,0,5529,2631,199,35,0,nan,930,120,nan,nan,
2019-07-01 15:00:00,9920.6,9921,0,6153,2492,199,34,5.6,nan,930,118,nan,nan,
2019-07-01 14:00:00,10228,10228,0,6175,2808,199,34,2,nan,930,90,nan,nan,
2019-07-01 12:59:59,9998.7,9999,0,5928,2784,199,35,4.7,nan,930,128,nan,nan,
2019-07-01 12:00:00,10093,10093,0,6083,2730,199,36,4,nan,930,120,nan,nan,
2019-07-01 11:00:00,10117,10117,0,6184,2651,199,37,6,nan,930,120,nan,nan,Day_Peak
2019-07-01 09:59:59,9649.2,9649,0,6205,2481,199,38,11.2,nan,930,118,nan,nan,
2019-07-01 09:00:00,9465.6,9466,0,6408,2211,199,38,10.6,nan,498,106,nan,nan,
2019-07-01 08:00:00,9300,9300,0,6404,2058,199,38,6.5,nan,498,102,nan,nan,
2019-07-01 06:59:59,9010.9,9011,0,6168,2009,194,37,4.4,nan,498,106,nan,nan,
2019-07-01 06:00:00,9167,9167,0,6279,2057,194,37,3.9,nan,498,104,nan,nan,
2019-07-01 05:00:00,9536.9,9537,0,6382,2121,195,37,1.9,nan,687,114,nan,nan,
2019-07-01 03:59:59,10370,10370,0,6482,2619,195,36,0,nan,930,118,nan,nan,
2019-07-01 03:00:00,10756,10756,0,6493,2992,195,35,0,nan,930,120,nan,nan,
2019-07-01 02:00:00,10944,10944,0,6489,3185,195,35,0,nan,930,120,nan,nan,
2019-07-01 00:59:59,11297,11297,0,6524,3487,195,35,0,nan,930,136,nan,nan,
2019-07-01 00:00:00,11527,11527,0,6552,3692,194,35,0,nan,930,134,nan,nan,
2019-07-02 23:00:00,11411,11411,0,6913,3219,199,38,0,nan,931,120,nan,nan,
2019-07-02 21:59:59,11639,11639,0,7013,3345,199,38,0,nan,931,122,nan,nan,
2019-07-02 21:00:00,11851,11851,0,6920,3653,199,37,0,nan,931,120,nan,nan,
2019-07-02 20:00:00,12131,12131,0,6885,3968,199,37,0,nan,931,120,nan,nan,Evening_Peak
2019-07-02 18:59:59,11672,11672,0,6517,3876,199,37,0,nan,931,122,nan,nan,
2019-07-02 18:30:00,11567,11567,0,6447,3841,199,137,0,nan,931,122,nan,nan,
2019-07-02 18:00:00,10422.4,10422,0,6063,3079,199,36,0,nan,931,124,nan,nan,
2019-07-02 17:00:00,9338,9338,0,5721,2351,199,35,0.9,nan,931,110,nan,nan,
2019-07-02 15:59:59,9999.5,10000,0,6015,2722,199,34,1.4,nan,931,108,nan,nan,
2019-07-02 15:00:00,10285,10285,0,6265,2735,199,33,4.9,nan,931,122,nan,nan,
2019-07-02 14:00:00,9880.8,9881,0,6357,2239,199,33,5.2,nan,931,120,nan,nan,
2019-07-02 12:59:59,9392.3,9392,0,6354,1760,199,36,5,nan,931,112,nan,nan,
2019-07-02 12:00:00,9254.9,9255,0,6554,1438,199,36,3.9,nan,931,102,nan,nan,
2019-07-02 11:00:00,9093.3,9093,0,6622,1200,199,38,4.3,nan,931,110,nan,nan,Day_Peak
2019-07-02 09:59:59,8701.7,8702,0,6415,1029,199,38,4.7,nan,931,96,nan,nan,
2019-07-02 09:00:00,8525.6,8526,0,6366,914,199,38,2.6,nan,931,86,nan,nan,
2019-07-02 08:00:00,8464.9,8465,0,6348,870,199,38,3.9,nan,931,86,nan,nan,
2019-07-02 06:59:59,8146.2,8146,0,6064,842,199,38,1.2,nan,931,82,nan,nan,
2019-07-02 06:00:00,8448.7,8449,0,6288,913,199,37,5.7,nan,931,86,nan,nan,
2019-07-02 05:00:00,8742.2,8742,0,6402,1089,199,35,1.2,nan,931,96,nan,nan,
2019-07-02 03:59:59,9701,9701,0,6730,1707,199,35,0,nan,931,110,nan,nan,
2019-07-02 03:00:00,10193,10193,0,6832,2093,199,35,0,nan,931,114,nan,nan,
2019-07-02 02:00:00,10421,10421,0,6769,2377,199,34,0,nan,931,122,nan,nan,
2019-07-02 00:59:59,10789,10789,0,6794,2719,199,35,0,nan,931,122,nan,nan,
2019-07-02 00:00:00,11162,11162,0,6855,3028,199,36,0,nan,931,124,nan,nan,
2019-07-03 23:00:00,11730,11730,0,6540,3925,199,38,0,nan,924,114,nan,nan,
2019-07-03 21:59:59,11924,11924,0,6610,4048,199,37,0,nan,924,116,nan,nan,
2019-07-03 21:00:00,11965,11965,0,6617,4017,199,38,0.4,nan,924,120,nan,nan,
2019-07-03 21:00:00,11965,11965,0,6617,4017,199,38,0.4,nan,924,120,nan,nan,
2019-07-03 20:00:00,12029,12029,0,6683,4077,199,38,0.3,nan,924,124,nan,nan,
2019-07-03 18:59:59,11859,11859,0,6797,3790,200,36,0,nan,929,122,nan,nan,
2019-07-03 18:30:00,11601,11601,0,6723,3609,199,36,0,nan,929,118,nan,nan,
2019-07-03 18:00:00,10223,10223,0,5931,3025,199,36,0,nan,929,116,nan,nan,
2019-07-03 17:00:00,9496.2,9496,0,5811,2439,199,35,0.2,nan,929,96,nan,nan,
2019-07-03 15:59:59,9961.5,9962,0,6166,2520,200,34,1.5,nan,929,124,nan,nan,
2019-07-03 15:00:00,10377.8,10378,0,6504,2616,200,33,5.8,nan,929,102,nan,nan,
2019-07-03 14:00:00,10242.7,10243,0,6595,2380,200,34,11.7,nan,929,104,nan,nan,
2019-07-03 12:59:59,9917.3,9917,0,6370,2272,200,36,11.3,nan,929,110,nan,nan,
2019-07-03 12:00:00,9855.6,9856,0,6415,2168,199,37,7.6,nan,929,110,nan,nan,
2019-07-03 11:00:00,9710.1,9710,0,6328,2098,199,39,16.1,nan,929,112,nan,nan,Day_Peak
2019-07-03 09:59:59,9456,9456,0,6553,1627,199,39,12,nan,929,108,nan,nan,
2019-07-03 09:00:00,9049.9,9050,0,6544,1245,199,38,3.9,nan,929,102,nan,nan,
2019-07-03 08:00:00,8865.1,8865,0,6623,992,199,37,2.1,nan,929,94,nan,nan,
2019-07-03 06:59:59,8380.9,8381,0,6384,752,199,37,0.9,nan,929,90,nan,nan,
2019-07-03 06:00:00,8497,8497,0,6487,763,199,36,4,nan,930,88,nan,nan,
2019-07-03 05:00:00,8799,8799,0,6445,1101,199,36,0,nan,928,98,nan,nan,
2019-07-03 03:59:59,9701,9701,0,6841,1592,199,36,0,nan,933,112,nan,nan,
2019-07-03 03:00:00,9833,9833,0,6764,1798,199,36,0,nan,933,116,nan,nan,
2019-07-03 02:00:00,10315,10315,0,6758,2281,199,36,0,nan,933,122,nan,nan,
2019-07-03 00:59:59,10526,10526,0,6839,2407,199,37,0,nan,933,124,nan,nan,
2019-07-03 00:00:00,10946,10946,0,6857,2812,199,37,0,nan,933,122,nan,nan,
2019-07-04 23:00:00,11985,11985,0,6606,4098,199,41,0,nan,932,128,nan,nan,
2019-07-04 21:59:59,12075,12075,0,6672,4128,199,41,0,nan,923,122,nan,nan,
2019-07-04 21:00:00,12107,12107,0,6647,4185,199,40,0,nan,923,124,nan,nan,
2019-07-04 20:00:00,12200,12200,0,6650,4279,199,40,0,nan,924,120,nan,nan,
2019-07-04 18:59:59,12080,12080,0,6649,4157,199,39,0.2,nan,924,122,nan,nan,
2019-07-04 18:30:00,11875,11875,0,6574,4030,199,39,0,nan,924,120,nan,nan,
2019-07-04 18:00:00,10632,10632,0,6119,3229,199,134,0,nan,924,134,nan,nan,
2019-07-04 17:00:00,9664.3,9664,0,5944,2462,199,36,0.3,nan,924,134,nan,nan,
2019-07-04 15:59:59,10399.9,10400,0,6480,2667,199,35,1.9,nan,924,104,nan,nan,
2019-07-04 15:00:00,10840.2,10840,0,6707,2874,199,35,7.2,nan,924,106,nan,nan,
2019-07-04 14:00:00,10776.2,10776,0,6701,2809,199,37,9.2,nan,924,110,nan,nan,
2019-07-04 12:59:59,10435.7,10436,0,6419,2750,199,40,14.7,nan,924,102,nan,nan,
2019-07-04 12:00:00,10286.8,10287,0,6505,2526,199,40,10.8,nan,924,94,nan,nan,
2019-07-04 11:00:00,10087,10087,0,6443,2396,199,40,1,nan,923,96,nan,nan,
2019-07-04 09:59:59,10104.1,10104,0,6548,2305,199,40,7.1,nan,923,92,nan,nan,Day_Peak
2019-07-04 09:00:00,9816.8,9817,0,6685,1882,199,40,6.8,nan,923,92,nan,nan,
2019-07-04 08:00:00,9336.6,9337,0,6628,1467,199,40,4.6,nan,923,86,nan,nan,
2019-07-04 06:59:59,8879.8,8880,0,6336,1307,199,40,2.8,nan,923,84,nan,nan,
2019-07-04 06:00:00,8969.8,8970,0,6390,1333,199,40,1.6,nan,923,82,nan,nan,
2019-07-04 05:00:00,9315.5,9316,0,6537,1527,199,40,0.3,nan,925,88,nan,nan,
2019-07-04 03:59:59,10195,10195,0,6642,2287,199,39,0,nan,925,104,nan,nan,
2019-07-04 03:00:00,10439.7,10440,0,6659,2514,199,37,0,nan,925,106,nan,nan,
2019-07-04 02:00:00,10725.6,10726,0,6684,2772,199,38,0,nan,925,108,nan,nan,
2019-07-04 00:59:59,10897,10897,0,6639,2988,199,39,0,nan,924,108,nan,nan,
2019-07-04 00:00:00,11376,11376,0,6627,3472,199,40,0,nan,923,114,nan,nan,
2019-07-05 20:00:00,11411,11411,0,6823,3298,199,38,0,nan,944,122,nan,nan,
2019-07-05 23:00:00,11261,11261,0,6640,3324,240,40,0,nan,944,118,nan,nan,
2019-07-05 21:59:59,11431,11431,0,6785,3360,195,40,0,nan,944,118,nan,nan,
2019-07-05 21:00:00,11484,11484,0,6810,3387,195,40,0,nan,944,122,nan,nan,
2019-07-05 18:59:59,11102,11102,0,6711,3105,199,38,0,nan,943,118,nan,nan,
2019-07-05 18:30:00,10653,10653,0,6556,2817,199,38,0,nan,943,112,nan,nan,
2019-07-05 18:00:00,9527,9527,0,5931,2309,199,35,0,nan,942,122,nan,nan,
2019-07-05 17:00:00,8312,8312,0,5526,1531,199,35,0,nan,942,90,nan,nan,
2019-07-05 15:59:59,8867,8867,0,6115,1477,199,38,3,nan,942,104,nan,nan,
2019-07-05 15:00:00,9291.4,9291,0,6348,1664,199,36,9.4,nan,942,104,nan,nan,
2019-07-05 14:00:00,9180.5,9181,0,6348,1664,199,40,5.5,nan,942,108,nan,nan,
2019-07-05 12:59:59,8887.3,8887,0,6376,1214,199,40,27,nan,942,100,nan,nan,
2019-07-05 12:00:00,8989.2,8989,0,6583,1117,199,40,21.2,nan,942,98,nan,nan,
2019-07-05 11:00:00,8041.8,8042,0,5818,945,199,40,10.8,nan,942,98,nan,nan,
2019-07-05 09:59:59,8476.6,8477,0,6309,921,175,40,2.6,nan,942,98,nan,nan,Day_Peak
2019-07-05 09:00:00,8274.9,8275,0,6137,900,170,40,4.9,nan,942,92,nan,nan,
2019-07-05 08:00:00,8378.6,8379,0,6178,954,180,40,2.6,nan,942,94,nan,nan,
2019-07-05 06:59:59,8326.3,8326,0,6082,985,200,37,4.3,nan,942,88,nan,nan,
2019-07-05 06:00:00,8710.7,8711,0,6247,1203,199,37,2.7,nan,933,98,nan,nan,
2019-07-05 05:00:00,9156.2,9156,0,6286,1602,199,37,0.2,nan,933,108,nan,nan,
2019-07-05 03:59:59,10437,10437,0,6445,2714,199,37,0,nan,933,118,nan,nan,
2019-07-05 03:00:00,10646,10646,0,6430,2929,199,39,0,nan,933,124,nan,nan,
2019-07-05 02:00:00,10898,10898,0,6442,3165,199,40,0,nan,933,128,nan,nan,
2019-07-05 00:59:59,11352,11352,0,6290,3767,199,41,0,nan,933,130,nan,nan,
2019-07-05 00:00:00,11710,11710,0,6337,4089,199,42,0,nan,933,130,nan,nan,
2019-07-06 23:00:00,10736,10736,0,6238,3169,199,76,0,nan,945,122,nan,nan,
2019-07-06 21:59:59,11167,11167,0,6254,3580,199,75,0,nan,945,126,nan,nan,
2019-07-06 21:00:00,11377,11377,0,6373,3672,199,72,0,nan,945,128,nan,nan,
2019-07-06 20:00:00,11395,11395,0,6425,3634,199,71,0,nan,945,132,nan,nan,Evening_Peak
2019-07-06 18:59:59,11118,11118,0,6279,3509,199,70,0,nan,945,128,nan,nan,
2019-07-06 18:30:00,10940,10940,0,6373,3236,199,69,0,nan,945,130,nan,nan,
2019-07-06 18:00:00,9990,9990,0,6049,2613,199,68,0,nan,945,128,nan,nan,
2019-07-06 17:00:00,8772,8772,0,5751,1715,199,68,0,nan,945,106,nan,nan,
2019-07-06 15:59:59,8978.4,8978,0,5779,1930,199,66,0.4,nan,947,102,nan,nan,
2019-07-06 15:00:00,9247.6,9248,0,6035,4148,199,47,0.6,nan,945,108,nan,nan,
